recipe_id,nutrition_id,value
204270,42,6.0
117116,45,19.0
138275,40,0.0
168644,41,1.0
20085,44,12.0
243157,46,25.0
160170,49,65.0
441744,41,2.0
271113,43,10.0
16327,42,5.0
182122,44,13.0
369169,44,12.0
331715,41,1.0
249050,40,0.0
151746,42,5.0
297594,43,10.0
63346,44,11.0
519068,49,788.0
263831,43,10.0
419921,42,5.0
368320,44,13.0
392150,42,4.0
342619,41,1.0
408907,48,43.0
371961,42,4.0
188151,44,12.0
383120,45,19.0
248125,44,11.0
128715,46,27.0
495344,45,17.0
300339,42,6.0
460846,41,1.0
367987,43,8.0
280918,45,19.0
243409,48,56.0
243249,42,6.0
173113,43,7.0
463219,47,34.0
360086,49,260.0
457965,43,8.0
72449,47,28.0
193430,46,26.0
39172,43,7.0
303070,42,3.0
216068,44,11.0
384510,42,4.0
367865,42,5.0
391390,48,52.0
141937,43,7.0
53197,42,4.0
400273,44,13.0
535431,49,90.0
480776,41,2.0
305431,47,28.0
443640,45,15.0
406331,42,4.0
441118,42,3.0
142369,41,2.0
145858,44,14.0
173730,47,29.0
170199,45,16.0
239866,45,20.0
46189,45,17.0
314384,45,18.0
136231,40,0.0
174536,42,6.0
341816,47,34.0
59515,43,10.0
320708,43,9.0
211091,48,42.0
286851,48,60.0
248212,40,0.0
280644,40,0.0
176883,49,75.0
298908,43,7.0
102035,48,58.0
430445,47,35.0
239871,42,6.0
328250,44,12.0
146686,47,33.0
138477,48,53.0
287778,46,24.0
204122,49,237.0
437637,44,14.0
123115,43,9.0
152844,47,37.0
132195,49,67.0
248962,42,4.0
384264,47,29.0
199545,47,28.0
422291,47,28.0
427531,41,2.0
389642,44,11.0
287235,41,1.0
110085,44,13.0
371549,45,19.0
444320,47,34.0
284465,49,152.0
376813,41,2.0
51506,47,30.0
134015,41,2.0
202195,46,23.0
407516,42,4.0
92113,48,50.0
354047,44,11.0
230565,45,16.0
134085,48,41.0
38811,48,46.0
185520,49,91.0
390230,42,4.0
401605,43,8.0
356849,49,133.0
393988,44,12.0
360444,48,46.0
192390,42,4.0
446452,42,6.0
454621,49,86.0
440388,48,59.0
246224,42,3.0
484992,43,10.0
276865,42,5.0
172744,44,14.0
147212,46,25.0
214193,46,22.0
361927,49,178.0
450466,48,58.0
439143,48,42.0
298874,45,16.0
140196,47,31.0
196006,42,3.0
409229,41,1.0
174469,49,66.0
296051,43,10.0
256763,46,26.0
306590,49,146.0
52289,43,10.0
433071,44,13.0
218648,42,6.0
146447,49,96.0
256734,46,24.0
212028,43,9.0
408303,46,24.0
25512,42,3.0
363904,46,27.0
481157,48,43.0
18719,44,12.0
335539,45,15.0
303944,46,25.0
443720,47,31.0
407098,45,19.0
285568,44,14.0
432027,47,38.0
207743,47,28.0
299968,46,27.0
464946,48,45.0
130642,42,3.0
395202,47,33.0
335495,41,1.0
192542,45,19.0
315110,48,47.0
368878,43,10.0
147563,45,18.0
207466,42,4.0
193719,44,11.0
251976,46,23.0
334501,47,32.0
123117,48,61.0
38852,49,84.0
181808,49,121.0
291073,44,14.0
186143,40,0.0
250232,40,0.0
411859,44,12.0
382731,44,11.0
134787,49,2444.0
154576,43,9.0
222030,49,178.0
52565,43,10.0
103393,47,36.0
358626,45,16.0
53152,43,10.0
211322,42,4.0
251714,45,18.0
343821,43,7.0
168420,43,8.0
402351,47,32.0
319381,44,12.0
489707,47,39.0
389301,43,7.0
29916,42,5.0
36482,43,9.0
98844,46,22.0
65207,42,6.0
496766,48,42.0
140746,49,74.0
302344,48,45.0
56036,47,28.0
74284,49,386.0
361017,46,23.0
437219,49,90.0
467076,43,10.0
327141,45,15.0
342698,43,9.0
304814,42,6.0
387488,48,48.0
81280,41,2.0
261482,44,13.0
77380,49,130.0
240369,44,13.0
340730,49,87.0
334951,45,16.0
305987,45,15.0
337893,40,0.0
157160,40,0.0
35632,40,0.0
141712,47,33.0
21357,46,21.0
205443,45,18.0
201813,40,0.0
198343,43,10.0
279176,40,0.0
532472,47,29.0
32204,43,7.0
378540,40,0.0
293049,43,9.0
104773,41,2.0
129919,48,45.0
391335,49,70.0
383339,46,25.0
96727,49,67.0
474258,43,9.0
209322,43,9.0
60454,48,46.0
240447,40,0.0
375376,49,102.0
160398,43,7.0
350400,44,13.0
280251,40,0.0
242761,40,0.0
11878,43,7.0
385823,40,0.0
22711,49,88.0
98821,42,3.0
152534,49,96.0
423516,40,0.0
418756,48,50.0
481195,45,17.0
53312,41,1.0
51922,47,38.0
11363,49,75.0
63131,42,6.0
108819,40,0.0
344420,44,11.0
292317,41,1.0
79313,48,40.0
282644,47,36.0
19953,45,15.0
97808,49,80.0
16451,42,3.0
84610,40,0.0
116449,48,54.0
24760,45,17.0
261888,40,0.0
133328,45,20.0
196614,46,22.0
238453,48,44.0
23078,49,93.0
67142,47,32.0
484624,49,83.0
97968,48,56.0
87640,49,63.0
413910,40,0.0
154187,42,5.0
327979,40,0.0
196319,47,31.0
184785,48,48.0
15255,46,27.0
344648,46,23.0
438092,42,6.0
265262,47,32.0
247277,47,28.0
190891,42,6.0
449891,42,4.0
163005,47,32.0
473002,46,25.0
32088,43,9.0
286681,43,7.0
361328,43,9.0
376660,43,7.0
285666,44,14.0
159527,45,15.0
220237,41,2.0
375362,45,18.0
75408,47,39.0
196548,47,32.0
399709,47,28.0
217296,44,11.0
55809,42,6.0
198660,48,47.0
121107,47,34.0
98478,46,21.0
420409,43,8.0
393667,40,0.0
106902,40,0.0
435816,46,22.0
134086,44,13.0
246617,45,17.0
221942,42,6.0
21816,42,5.0
198073,43,7.0
169105,45,16.0
258868,47,37.0
15063,47,28.0
202949,44,14.0
454944,41,2.0
497150,42,5.0
202840,43,7.0
392350,40,0.0
184214,42,6.0
99065,47,29.0
325657,40,0.0
49737,47,32.0
15202,44,11.0
15211,42,6.0
15209,41,2.0
187601,47,31.0
37796,43,8.0
218687,43,8.0
127048,47,28.0
26420,49,92.0
142215,42,5.0
426696,46,21.0
157808,42,3.0
229979,41,2.0
128830,46,22.0
128840,45,17.0
436082,49,89.0
407659,45,17.0
87289,48,42.0
432965,47,32.0
266021,46,25.0
215290,47,38.0
147286,42,5.0
407471,44,14.0
367828,49,73.0
367823,42,6.0
349331,48,45.0
429248,45,15.0
483908,40,0.0
154007,48,42.0
187210,45,19.0
218967,45,15.0
140610,43,10.0
79736,40,0.0
230686,40,0.0
470837,44,11.0
483029,40,0.0
422277,47,29.0
392181,46,23.0
468143,42,5.0
344503,43,8.0
362654,40,0.0
157657,48,51.0
468652,42,3.0
251800,49,65.0
423369,40,0.0
374703,41,1.0
370567,46,23.0
100837,40,0.0
368257,40,0.0
365158,48,48.0
484526,40,0.0
118801,42,3.0
146093,49,90.0
269443,48,62.0
286484,40,0.0
303978,46,21.0
323492,43,8.0
283618,49,70.0
480558,42,3.0
416980,41,2.0
391705,42,5.0
176996,40,0.0
249911,40,0.0
255928,40,0.0
236346,44,11.0
316669,47,33.0
190411,48,59.0
316221,45,19.0
444002,42,4.0
290187,43,10.0
112386,45,16.0
11361,48,57.0
248676,47,39.0
359972,40,0.0
427872,40,0.0
357474,40,0.0
29935,45,15.0
459738,47,28.0
458929,41,2.0
458729,42,6.0
447710,48,44.0
374271,45,15.0
187843,47,37.0
78123,46,27.0
420931,46,26.0
111198,43,7.0
276330,45,18.0
103811,47,39.0
56719,48,46.0
164636,42,3.0
58321,40,0.0
100864,42,4.0
332651,43,7.0
146767,47,36.0
102895,43,10.0
33246,49,199.0
14881,42,6.0
493178,45,20.0
302498,44,14.0
13805,40,0.0
378067,43,8.0
164100,43,8.0
266081,47,32.0
206648,43,7.0
207897,49,71.0
320454,41,2.0
377326,40,0.0
216873,47,30.0
407947,44,13.0
389672,43,7.0
111072,46,23.0
165438,42,5.0
80411,42,5.0
149243,45,19.0
247646,42,3.0
256535,43,8.0
267159,44,12.0
401283,45,17.0
165274,40,0.0
211938,43,7.0
217180,45,19.0
47924,48,48.0
418500,40,0.0
137296,44,11.0
428566,44,12.0
533190,47,34.0
291956,40,0.0
385464,42,6.0
385460,43,10.0
172373,48,49.0
12983,44,11.0
240165,41,1.0
344373,48,43.0
348965,44,11.0
478546,42,3.0
168663,40,0.0
40228,42,5.0
433667,49,75.0
351229,45,16.0
169849,42,3.0
365138,44,12.0
459089,46,23.0
255985,49,90.0
244971,48,43.0
39169,48,43.0
248672,42,5.0
88740,44,14.0
121344,41,2.0
176593,47,29.0
132955,48,55.0
402246,47,31.0
83417,42,5.0
94547,42,5.0
262768,45,19.0
390932,44,13.0
287573,49,72.0
310869,48,41.0
163492,46,23.0
8606,44,12.0
181656,46,23.0
389560,44,13.0
85434,40,0.0
90499,48,43.0
272869,41,2.0
57203,48,47.0
429838,46,25.0
289559,46,21.0
349293,46,27.0
509443,45,20.0
423880,42,3.0
127184,42,6.0
131582,47,39.0
141738,44,12.0
470575,48,47.0
180817,44,14.0
133326,46,21.0
359203,42,3.0
185088,48,42.0
215039,49,78.0
133481,49,63.0
513963,44,13.0
300960,46,24.0
98213,44,12.0
531143,49,94.0
213395,49,132.0
286624,40,0.0
27060,49,104.0
82530,45,16.0
334201,43,7.0
358003,40,0.0
482111,41,2.0
286807,42,5.0
457730,41,1.0
127743,48,58.0
368029,42,3.0
135933,44,13.0
126072,42,4.0
20238,45,16.0
129377,43,9.0
402119,48,49.0
289509,49,109.0
417632,47,31.0
151775,49,68.0
83703,45,15.0
239306,42,5.0
89434,45,17.0
468112,43,9.0
458576,42,6.0
146813,44,12.0
181106,44,12.0
632,42,5.0
6652,49,104.0
292147,49,112.0
221429,44,13.0
139353,45,18.0
470360,43,10.0
418387,44,12.0
382300,48,50.0
223872,44,12.0
218671,45,19.0
430121,41,2.0
268681,49,117.0
151328,42,6.0
203134,44,11.0
436030,44,13.0
320924,43,8.0
220503,44,11.0
336323,43,7.0
325137,49,91.0
486979,45,15.0
22774,45,19.0
79425,43,8.0
213681,45,15.0
121712,44,13.0
155344,49,70.0
175339,41,2.0
72600,48,45.0
50614,49,64.0
133784,43,7.0
235003,40,0.0
140723,48,53.0
326839,48,56.0
467326,44,12.0
43669,45,20.0
73566,45,18.0
449768,41,1.0
404661,44,11.0
381713,45,18.0
257696,46,25.0
187606,42,4.0
91515,44,14.0
289891,45,16.0
412073,47,35.0
123746,46,21.0
206020,43,7.0
345595,45,17.0
129227,49,156.0
472955,48,62.0
17490,50,14152.0
130002,45,18.0
53353,46,22.0
105756,49,88.0
307362,49,109.0
51803,43,8.0
438263,46,25.0
525649,46,26.0
115160,43,7.0
168222,44,11.0
140172,45,16.0
305112,45,19.0
53481,47,31.0
76887,48,61.0
392598,46,24.0
113197,42,3.0
398071,49,86.0
66527,47,29.0
184890,48,46.0
79046,47,31.0
356163,46,27.0
41673,49,73.0
506885,45,16.0
277539,48,59.0
169487,43,9.0
317587,40,0.0
20624,43,9.0
360232,45,15.0
246548,44,13.0
67446,46,25.0
153028,45,19.0
172651,47,28.0
348952,48,44.0
5276,47,34.0
140173,45,20.0
31184,48,51.0
164178,42,4.0
289025,48,45.0
287502,47,30.0
75079,47,38.0
147100,45,19.0
233317,48,50.0
109793,44,12.0
291409,47,35.0
27275,46,26.0
282812,44,12.0
311608,45,20.0
382234,47,36.0
237391,44,13.0
266997,43,9.0
21916,44,11.0
229451,44,11.0
204040,44,14.0
82287,49,64.0
302815,44,11.0
311842,44,12.0
531148,46,27.0
364157,42,3.0
411979,46,23.0
102832,49,590.0
246180,45,19.0
224908,41,1.0
364761,46,27.0
489337,41,2.0
262448,40,0.0
294427,44,14.0
328436,42,5.0
357228,44,11.0
50246,49,66.0
400187,45,17.0
67421,45,18.0
238815,45,15.0
240311,46,23.0
240314,40,0.0
242259,40,0.0
315063,40,0.0
503440,49,157.0
124275,40,0.0
450534,45,15.0
124279,42,6.0
400903,43,10.0
250900,47,39.0
50248,44,14.0
219485,45,16.0
454763,45,17.0
42363,49,78.0
160494,49,153.0
143942,43,10.0
394049,47,39.0
221166,46,26.0
254267,42,5.0
109232,48,47.0
275691,48,45.0
404233,42,6.0
461235,40,0.0
107777,47,32.0
201094,47,37.0
245950,46,24.0
33561,44,14.0
366895,49,104.0
376468,40,0.0
392368,44,13.0
170336,42,6.0
471666,41,2.0
388578,43,9.0
360881,47,34.0
461437,42,5.0
144117,47,28.0
431624,47,35.0
312406,48,41.0
453243,47,32.0
79372,41,2.0
101260,40,0.0
100340,46,26.0
104571,49,147.0
108955,49,89.0
490759,40,0.0
105452,41,2.0
266037,41,1.0
496213,40,0.0
271663,41,1.0
400243,40,0.0
293320,42,4.0
260781,43,7.0
399828,42,5.0
501408,42,5.0
420062,40,0.0
448508,40,0.0
181244,48,41.0
256464,40,0.0
405737,47,35.0
315678,40,0.0
104927,49,98.0
44972,49,91.0
122791,45,18.0
100051,44,14.0
517511,42,6.0
43703,41,1.0
354010,44,12.0
195810,46,24.0
66469,44,14.0
395471,42,4.0
458255,45,18.0
458467,42,5.0
143234,47,33.0
19281,45,17.0
249457,49,145.0
20930,45,20.0
246457,42,4.0
214264,45,17.0
148362,42,5.0
77497,44,11.0
122497,42,4.0
85118,44,13.0
416599,43,7.0
193899,43,10.0
39280,45,17.0
203378,46,22.0
490284,49,186.0
289160,40,0.0
513216,43,9.0
388669,46,27.0
320442,40,0.0
182904,47,34.0
422611,45,18.0
290008,40,0.0
427175,40,0.0
216014,47,28.0
144841,43,8.0
4764,45,15.0
162657,45,15.0
250347,49,74.0
313624,46,26.0
160776,44,12.0
104732,47,30.0
138700,46,23.0
17231,42,4.0
472957,42,6.0
88418,44,13.0
106447,47,32.0
432997,47,28.0
37960,46,26.0
104967,47,30.0
227420,43,10.0
108497,44,12.0
305137,47,38.0
291796,46,21.0
478604,40,0.0
166483,46,24.0
102154,45,19.0
194068,48,59.0
61040,47,33.0
138235,48,42.0
240747,47,39.0
26954,48,51.0
383978,48,47.0
137992,44,12.0
531254,41,1.0
262501,40,0.0
385415,42,3.0
516214,45,17.0
362558,48,52.0
19294,42,3.0
383923,45,15.0
187040,49,100.0
120462,47,28.0
136796,46,24.0
111625,44,11.0
170841,44,12.0
220280,49,1181.0
297466,40,0.0
411923,47,31.0
132775,47,34.0
242513,46,24.0
108318,46,25.0
88051,42,3.0
393489,47,28.0
204404,46,23.0
60024,47,33.0
204393,47,39.0
208277,45,16.0
159357,48,62.0
419880,42,3.0
231411,47,31.0
152441,42,5.0
254521,46,23.0
314185,45,17.0
102930,47,30.0
502982,44,14.0
65045,45,16.0
128544,43,7.0
377194,42,3.0
255242,49,123.0
301235,44,12.0
403839,45,15.0
281328,45,15.0
390745,48,57.0
391156,44,13.0
459271,49,137.0
323063,42,6.0
394192,46,24.0
294421,45,18.0
257111,43,7.0
259806,42,3.0
300231,41,1.0
274469,42,3.0
273114,43,10.0
432661,41,2.0
263058,43,9.0
460167,49,78.0
276976,42,3.0
377279,42,5.0
280714,40,0.0
281314,46,26.0
270302,47,39.0
280453,43,10.0
482075,44,12.0
390750,43,7.0
320542,42,4.0
281147,45,19.0
484819,45,16.0
269192,43,7.0
296176,41,2.0
344976,49,73.0
416640,42,5.0
307065,41,2.0
415334,47,29.0
388488,46,27.0
338331,49,74.0
187438,48,48.0
190279,46,25.0
42828,49,251.0
359316,45,18.0
101194,46,26.0
440735,44,14.0
182867,47,35.0
824,41,2.0
368280,47,37.0
398956,46,27.0
474805,44,12.0
169968,46,21.0
210455,44,13.0
186414,42,6.0
215973,46,27.0
119225,45,17.0
407166,46,21.0
136112,48,40.0
215918,46,22.0
353419,47,29.0
296654,42,4.0
114204,49,72.0
430737,46,27.0
285629,48,40.0
166082,49,98.0
110646,48,44.0
150333,48,41.0
33701,45,17.0
239647,48,44.0
406746,46,26.0
106244,49,71.0
36072,44,13.0
123408,47,32.0
277145,47,35.0
16263,43,8.0
51716,48,60.0
79826,48,45.0
63069,47,34.0
418712,45,16.0
131286,48,49.0
455051,49,418.0
329728,44,12.0
112648,42,6.0
317798,41,2.0
374369,41,1.0
200373,42,3.0
187309,46,24.0
362546,49,106.0
81108,42,3.0
294521,40,0.0
468765,40,0.0
427261,44,13.0
309806,42,4.0
21428,46,23.0
66404,42,3.0
503736,40,0.0
200419,41,2.0
505748,40,0.0
166653,48,41.0
525818,41,2.0
497554,46,25.0
258970,44,11.0
128027,49,106.0
472014,43,10.0
165096,40,0.0
48634,49,159.0
46636,48,53.0
520809,46,26.0
33947,42,4.0
130663,44,11.0
192033,46,22.0
366824,47,28.0
318330,45,16.0
122817,45,18.0
464692,47,34.0
100450,48,53.0
423528,49,89.0
359609,41,1.0
507544,44,12.0
339696,42,3.0
96064,42,4.0
249752,41,1.0
161592,41,1.0
210766,49,205.0
317598,42,3.0
106333,46,21.0
234120,40,0.0
162664,48,50.0
156896,43,9.0
298927,44,11.0
83268,45,18.0
90767,43,10.0
351678,42,4.0
298433,46,22.0
408575,40,0.0
66520,43,10.0
377398,41,2.0
35788,46,24.0
100886,44,11.0
89121,42,6.0
42800,48,61.0
131875,41,1.0
313432,42,3.0
308592,49,187.0
193053,43,10.0
31683,47,34.0
308525,43,8.0
311959,48,60.0
324047,48,55.0
455416,43,9.0
57301,47,37.0
276427,48,43.0
107690,49,85.0
354495,49,74.0
313237,47,39.0
258846,48,41.0
125378,44,13.0
158946,44,11.0
394191,47,30.0
406581,46,22.0
509998,49,96.0
377090,48,43.0
37684,41,2.0
134719,49,142.0
335058,48,41.0
108708,44,13.0
376726,45,17.0
143771,43,8.0
65833,42,6.0
531161,42,5.0
18766,42,6.0
448832,46,22.0
528364,42,4.0
269156,40,0.0
373334,44,14.0
323810,42,4.0
125744,42,3.0
292516,45,19.0
406595,44,14.0
111880,44,11.0
137187,42,5.0
205648,42,5.0
79592,41,2.0
197894,47,31.0
311313,44,14.0
193558,41,1.0
100066,44,14.0
317309,47,35.0
206585,44,14.0
283936,49,185.0
110866,47,34.0
273143,46,23.0
335472,47,39.0
228820,42,6.0
26649,40,0.0
115420,46,23.0
157534,49,86.0
155496,40,0.0
221791,46,23.0
71698,49,75.0
353212,42,5.0
111257,48,59.0
82136,47,34.0
28670,47,29.0
72065,45,18.0
20901,49,71.0
76490,44,13.0
222458,43,9.0
59050,44,11.0
281251,46,23.0
103009,48,44.0
234531,45,20.0
303140,42,3.0
290371,42,4.0
313066,48,41.0
100633,48,51.0
23210,46,25.0
128046,45,15.0
145473,45,20.0
3441,47,32.0
22442,48,52.0
141164,46,24.0
329881,48,41.0
266704,40,0.0
9518,47,33.0
474672,44,13.0
154224,47,37.0
446919,46,23.0
138288,47,28.0
225703,42,6.0
413288,47,38.0
229453,46,27.0
48968,41,2.0
133684,46,22.0
406737,42,6.0
127924,48,49.0
375184,44,13.0
145831,45,17.0
157835,44,12.0
64631,47,36.0
333395,42,4.0
66800,48,47.0
99798,46,21.0
412506,43,10.0
301661,44,12.0
121081,48,48.0
276601,42,6.0
280969,46,27.0
168679,43,10.0
9064,48,46.0
280875,40,0.0
47506,40,0.0
256831,47,34.0
317196,44,11.0
367633,45,15.0
67686,48,46.0
104588,48,61.0
12897,47,30.0
75650,46,23.0
345057,48,58.0
238258,48,42.0
308917,42,6.0
84233,46,22.0
400025,48,51.0
259584,47,36.0
116772,45,19.0
513291,46,27.0
481786,45,18.0
372771,40,0.0
15541,45,19.0
205712,42,5.0
277021,43,8.0
409187,49,111.0
83571,40,0.0
428655,45,17.0
198875,46,26.0
329873,49,90.0
278812,41,1.0
76268,43,9.0
220922,42,5.0
301835,41,2.0
211702,47,30.0
27995,49,103.0
459827,43,10.0
402905,41,1.0
35618,46,26.0
159380,48,56.0
77729,43,7.0
35280,49,148.0
274607,46,23.0
506106,46,22.0
223396,46,22.0
34607,42,4.0
38905,40,0.0
244292,42,6.0
107997,43,8.0
112742,42,4.0
121760,41,2.0
130793,44,12.0
127341,45,16.0
458144,46,26.0
295517,44,12.0
474044,48,40.0
404871,40,0.0
365962,43,7.0
181425,42,3.0
483632,42,5.0
57206,48,58.0
420191,48,46.0
272437,44,11.0
35818,46,23.0
117758,46,26.0
301946,41,1.0
208746,42,4.0
332276,46,22.0
397345,44,11.0
241276,47,39.0
254941,46,27.0
280399,45,15.0
265338,44,12.0
148114,42,6.0
111306,49,88.0
34243,43,8.0
207445,43,7.0
436673,42,3.0
384194,44,14.0
36320,40,0.0
200060,47,39.0
192212,49,101.0
154149,46,22.0
84362,48,41.0
208407,46,26.0
183081,43,8.0
62088,48,57.0
189437,43,9.0
321420,40,0.0
406071,40,0.0
214981,49,117.0
340404,43,7.0
202178,47,32.0
88125,46,27.0
400885,46,27.0
153800,42,6.0
478746,49,107.0
368254,48,47.0
314774,45,19.0
115687,44,13.0
380561,42,4.0
88085,48,46.0
459273,40,0.0
128152,42,5.0
125897,46,27.0
30212,40,0.0
176415,40,0.0
431802,45,16.0
369773,45,20.0
10889,49,200.0
351041,46,23.0
170981,42,4.0
349570,45,18.0
16120,46,26.0
147274,49,199.0
407396,49,83.0
282419,45,16.0
155273,46,24.0
57009,45,15.0
358867,47,31.0
338753,49,96.0
192615,47,34.0
70785,43,8.0
365787,41,1.0
3900,41,1.0
308638,41,2.0
15646,43,7.0
95158,41,2.0
64306,40,0.0
331819,49,74.0
323262,46,22.0
149252,44,14.0
260787,41,1.0
141847,43,7.0
29141,45,16.0
174127,44,14.0
72940,47,28.0
212084,44,11.0
56973,41,2.0
444749,44,12.0
537485,42,4.0
352071,46,21.0
374383,49,63.0
382633,49,308.0
266439,47,34.0
