recipe_id,nutrition_id,value
184214,0,6.0
99065,7,74.0
325657,0,3.0
49737,0,1.0
15202,3,35.0
15211,2,29.0
15209,2,20.0
187601,5,57.0
37796,0,2.0
218687,0,7.0
127048,0,1.0
26420,0,0.0
142215,2,22.0
426696,0,3.0
157808,1,16.0
229979,0,9.0
128830,0,3.0
128840,1,14.0
436082,8,80.0
407659,0,5.0
87289,4,43.0
432965,1,11.0
266021,0,1.0
215290,2,22.0
147286,2,26.0
407471,2,24.0
367828,0,6.0
367823,0,9.0
349331,7,71.0
429248,1,16.0
483908,0,0.0
154007,9,98.0
187210,0,0.0
218967,0,9.0
140610,0,9.0
79736,0,0.0
230686,0,5.0
470837,4,40.0
483029,0,9.0
422277,3,34.0
392181,12,128.0
468143,1,18.0
344503,2,27.0
362654,0,0.0
157657,6,60.0
468652,1,10.0
251800,4,42.0
423369,0,0.0
374703,0,0.0
370567,1,17.0
100837,0,0.0
368257,24,249.0
365158,8,81.0
484526,0,0.0
118801,0,2.0
146093,12,126.0
269443,4,47.0
286484,0,1.0
303978,1,15.0
323492,1,10.0
283618,0,0.0
480558,1,13.0
416980,0,0.0
391705,0,0.0
176996,0,0.0
249911,0,0.0
255928,0,2.0
236346,4,42.0
316669,1,16.0
190411,4,43.0
316221,3,33.0
444002,0,5.0
290187,0,7.0
112386,0,3.0
11361,6,66.0
248676,3,31.0
359972,0,0.0
427872,0,2.0
357474,0,4.0
29935,2,26.0
459738,0,0.0
458929,0,0.0
458729,0,3.0
447710,4,47.0
374271,1,15.0
187843,3,39.0
78123,3,36.0
420931,1,17.0
111198,3,37.0
276330,2,24.0
103811,4,44.0
56719,5,52.0
164636,0,9.0
58321,0,0.0
100864,2,20.0
332651,5,59.0
146767,3,31.0
102895,0,0.0
33246,0,5.0
14881,3,34.0
493178,1,13.0
302498,1,14.0
13805,2,25.0
378067,0,9.0
164100,1,13.0
266081,2,22.0
206648,1,14.0
207897,3,32.0
320454,0,1.0
377326,3,34.0
216873,1,14.0
407947,2,21.0
389672,1,13.0
111072,2,27.0
165438,1,16.0
80411,3,39.0
149243,2,22.0
247646,1,17.0
256535,1,17.0
267159,1,10.0
401283,1,14.0
165274,0,0.0
211938,0,2.0
217180,0,3.0
47924,1,18.0
418500,0,0.0
137296,1,10.0
428566,0,2.0
533190,3,31.0
291956,0,1.0
385464,0,5.0
385460,0,3.0
172373,2,20.0
12983,1,11.0
240165,0,5.0
344373,11,112.0
348965,0,3.0
478546,0,0.0
168663,0,5.0
40228,7,78.0
433667,3,31.0
351229,0,9.0
169849,1,12.0
365138,0,2.0
459089,2,24.0
255985,8,84.0
244971,1,12.0
39169,1,10.0
248672,0,0.0
88740,1,16.0
121344,0,9.0
176593,1,14.0
132955,1,11.0
402246,1,12.0
83417,1,19.0
94547,0,5.0
262768,2,28.0
390932,0,2.0
287573,28,289.0
310869,2,21.0
163492,0,4.0
8606,2,21.0
181656,1,13.0
389560,1,17.0
85434,0,9.0
90499,2,22.0
272869,3,35.0
57203,0,9.0
429838,1,14.0
289559,0,4.0
349293,2,21.0
509443,3,38.0
423880,0,9.0
127184,2,28.0
131582,2,29.0
141738,0,6.0
470575,1,10.0
180817,0,5.0
133326,5,51.0
359203,4,40.0
185088,3,30.0
215039,3,30.0
133481,6,62.0
513963,4,45.0
300960,0,4.0
98213,1,10.0
531143,2,29.0
213395,3,30.0
286624,0,1.0
27060,3,30.0
82530,0,9.0
334201,0,0.0
358003,0,3.0
482111,0,1.0
286807,0,0.0
457730,0,4.0
127743,18,180.0
368029,3,39.0
135933,0,6.0
126072,16,163.0
20238,2,24.0
129377,2,20.0
402119,14,141.0
289509,0,0.0
417632,2,22.0
151775,3,38.0
83703,1,12.0
239306,2,20.0
89434,0,5.0
468112,0,2.0
458576,0,2.0
146813,0,1.0
181106,0,6.0
632,1,10.0
6652,6,62.0
292147,8,86.0
221429,0,4.0
139353,0,8.0
470360,0,5.0
418387,0,1.0
382300,1,14.0
223872,0,8.0
218671,1,18.0
430121,0,2.0
268681,5,51.0
151328,0,3.0
203134,1,14.0
436030,0,5.0
320924,1,11.0
220503,1,12.0
336323,0,6.0
325137,21,213.0
486979,0,5.0
22774,3,32.0
79425,1,16.0
213681,1,15.0
121712,3,30.0
155344,9,92.0
175339,1,11.0
72600,10,103.0
50614,11,113.0
133784,1,12.0
235003,0,0.0
140723,7,73.0
326839,5,50.0
467326,0,2.0
43669,2,23.0
73566,6,69.0
449768,3,31.0
404661,2,20.0
381713,1,15.0
257696,3,33.0
187606,0,2.0
91515,2,25.0
289891,3,33.0
412073,0,2.0
123746,3,31.0
206020,6,65.0
345595,4,47.0
129227,0,5.0
472955,0,0.0
17490,0,5.0
130002,3,34.0
53353,29,296.0
105756,0,3.0
307362,7,74.0
51803,0,4.0
438263,2,29.0
525649,0,2.0
115160,2,25.0
168222,0,4.0
140172,6,65.0
305112,1,11.0
53481,3,32.0
76887,5,55.0
392598,1,14.0
113197,0,8.0
398071,3,38.0
66527,2,23.0
184890,1,17.0
79046,1,12.0
356163,2,20.0
41673,0,0.0
506885,4,44.0
277539,0,1.0
169487,0,2.0
317587,0,5.0
20624,0,9.0
360232,0,2.0
246548,1,14.0
67446,5,51.0
153028,8,81.0
172651,2,25.0
348952,1,16.0
5276,0,2.0
140173,1,19.0
31184,7,71.0
164178,2,23.0
289025,0,2.0
287502,4,47.0
75079,3,35.0
147100,2,24.0
233317,0,7.0
109793,0,7.0
291409,0,1.0
27275,5,59.0
282812,2,21.0
311608,0,0.0
382234,5,52.0
237391,2,24.0
266997,1,13.0
21916,1,15.0
229451,0,3.0
204040,0,3.0
82287,7,72.0
302815,2,24.0
311842,1,17.0
531148,2,28.0
364157,1,10.0
411979,1,17.0
102832,0,0.0
246180,3,37.0
224908,0,0.0
364761,4,47.0
489337,1,14.0
262448,0,0.0
294427,13,130.0
328436,2,22.0
357228,1,13.0
50246,35,353.0
400187,0,5.0
67421,0,6.0
238815,1,18.0
240311,3,34.0
240314,1,16.0
242259,0,0.0
315063,4,41.0
503440,2,24.0
124275,0,0.0
450534,0,8.0
124279,1,14.0
400903,3,31.0
250900,26,266.0
50248,12,126.0
219485,2,23.0
454763,4,46.0
42363,3,36.0
160494,15,154.0
143942,1,11.0
394049,5,54.0
221166,3,37.0
254267,1,13.0
109232,3,39.0
275691,2,24.0
404233,3,32.0
461235,0,0.0
107777,2,22.0
201094,2,21.0
245950,3,30.0
33561,8,83.0
366895,5,55.0
376468,0,8.0
392368,0,0.0
170336,0,7.0
471666,5,53.0
388578,3,35.0
360881,2,23.0
461437,1,13.0
144117,2,28.0
431624,2,25.0
312406,3,34.0
453243,2,23.0
79372,0,6.0
101260,8,83.0
100340,3,38.0
104571,75,756.0
108955,12,123.0
490759,0,0.0
105452,2,20.0
266037,1,13.0
496213,0,1.0
271663,0,1.0
400243,0,0.0
293320,0,0.0
260781,0,6.0
399828,1,17.0
501408,1,15.0
420062,0,0.0
448508,0,1.0
181244,3,37.0
256464,0,0.0
405737,4,40.0
315678,0,2.0
104927,1,19.0
44972,26,263.0
122791,1,15.0
100051,0,6.0
517511,4,44.0
43703,0,4.0
354010,1,13.0
195810,2,24.0
66469,0,5.0
395471,0,5.0
458255,0,7.0
458467,0,2.0
143234,1,19.0
19281,0,1.0
249457,0,2.0
20930,4,40.0
246457,1,10.0
214264,0,6.0
148362,0,1.0
77497,0,3.0
122497,2,24.0
85118,1,17.0
416599,0,0.0
193899,1,13.0
39280,3,38.0
203378,3,38.0
490284,45,451.0
289160,0,0.0
513216,6,69.0
388669,9,93.0
320442,0,1.0
182904,3,32.0
422611,0,0.0
290008,0,0.0
427175,2,20.0
216014,3,34.0
144841,3,39.0
4764,3,37.0
162657,0,8.0
250347,6,69.0
313624,8,83.0
160776,1,16.0
104732,2,23.0
138700,1,18.0
17231,0,8.0
472957,2,25.0
88418,0,6.0
106447,3,35.0
432997,2,28.0
37960,2,29.0
104967,0,9.0
227420,2,20.0
108497,0,3.0
305137,5,52.0
291796,1,15.0
478604,0,0.0
166483,1,15.0
102154,1,12.0
194068,0,3.0
61040,2,24.0
138235,0,9.0
240747,3,34.0
26954,5,58.0
383978,2,25.0
137992,5,52.0
531254,0,6.0
262501,0,0.0
385415,0,0.0
516214,1,14.0
362558,7,70.0
19294,8,81.0
383923,3,39.0
187040,4,48.0
120462,7,75.0
136796,1,11.0
111625,3,36.0
170841,2,29.0
220280,1,12.0
297466,0,0.0
411923,3,37.0
132775,1,18.0
242513,3,37.0
108318,5,56.0
88051,0,4.0
393489,4,49.0
204404,5,52.0
60024,5,57.0
204393,17,172.0
208277,0,4.0
159357,11,119.0
419880,1,14.0
231411,6,60.0
152441,0,9.0
254521,0,9.0
314185,4,41.0
102930,1,17.0
502982,0,6.0
65045,1,16.0
128544,6,69.0
377194,4,45.0
255242,3,32.0
301235,1,12.0
403839,2,21.0
281328,3,38.0
390745,1,18.0
391156,1,13.0
459271,5,52.0
323063,0,8.0
394192,3,31.0
294421,1,16.0
257111,1,18.0
259806,1,18.0
300231,1,10.0
274469,1,13.0
273114,1,13.0
432661,1,12.0
263058,1,16.0
460167,8,80.0
276976,2,28.0
377279,1,18.0
280714,0,0.0
281314,4,42.0
270302,11,115.0
280453,1,11.0
482075,0,2.0
390750,0,0.0
320542,0,0.0
281147,2,20.0
484819,4,46.0
269192,3,32.0
296176,0,0.0
344976,2,25.0
416640,1,14.0
307065,0,5.0
415334,4,46.0
388488,0,7.0
338331,7,75.0
187438,3,35.0
190279,0,5.0
42828,9,99.0
359316,1,14.0
101194,2,21.0
440735,1,16.0
182867,0,4.0
824,0,0.0
368280,7,79.0
398956,2,21.0
474805,1,12.0
169968,2,27.0
210455,0,3.0
186414,0,3.0
215973,4,40.0
119225,4,42.0
407166,2,26.0
136112,6,68.0
215918,3,36.0
353419,1,19.0
296654,0,9.0
114204,7,75.0
430737,4,44.0
285629,3,34.0
166082,8,86.0
110646,5,52.0
150333,4,40.0
33701,1,19.0
239647,5,54.0
406746,5,51.0
106244,3,32.0
36072,2,26.0
123408,0,9.0
277145,2,21.0
16263,4,41.0
51716,7,78.0
79826,4,46.0
63069,0,2.0
418712,2,29.0
131286,2,28.0
455051,5,51.0
329728,1,11.0
112648,0,8.0
317798,0,0.0
374369,0,8.0
200373,1,10.0
187309,0,2.0
362546,15,154.0
81108,7,73.0
294521,8,85.0
468765,0,0.0
427261,0,7.0
309806,4,49.0
21428,2,27.0
66404,0,4.0
503736,1,12.0
200419,0,9.0
505748,0,1.0
166653,0,5.0
525818,0,8.0
497554,1,17.0
258970,0,7.0
128027,17,171.0
472014,1,15.0
165096,0,6.0
48634,39,394.0
46636,1,17.0
520809,7,74.0
33947,1,18.0
130663,2,20.0
192033,4,41.0
366824,3,30.0
318330,3,33.0
122817,1,15.0
464692,5,55.0
100450,6,61.0
423528,6,68.0
359609,0,0.0
507544,1,17.0
339696,7,74.0
96064,1,12.0
249752,0,5.0
161592,0,4.0
210766,11,115.0
317598,2,24.0
106333,2,26.0
234120,2,21.0
162664,6,66.0
156896,3,30.0
298927,0,0.0
83268,1,15.0
90767,3,37.0
351678,1,12.0
298433,12,125.0
408575,1,19.0
66520,1,11.0
377398,2,21.0
35788,1,13.0
100886,4,41.0
89121,3,31.0
42800,2,29.0
131875,0,0.0
313432,4,43.0
308592,13,137.0
193053,2,26.0
31683,4,44.0
308525,4,44.0
311959,1,11.0
324047,12,126.0
455416,0,3.0
57301,2,28.0
276427,3,30.0
107690,1,11.0
354495,4,46.0
313237,2,26.0
258846,4,44.0
125378,1,10.0
158946,2,29.0
394191,1,11.0
406581,0,3.0
509998,9,98.0
377090,5,59.0
37684,4,42.0
134719,24,243.0
335058,3,32.0
108708,3,33.0
376726,6,66.0
143771,1,10.0
65833,0,7.0
531161,6,61.0
18766,0,2.0
448832,2,29.0
528364,2,20.0
269156,8,84.0
373334,3,33.0
323810,1,17.0
125744,0,9.0
292516,2,28.0
406595,11,113.0
111880,1,19.0
137187,1,12.0
205648,1,10.0
79592,0,8.0
197894,2,26.0
311313,4,40.0
193558,3,34.0
100066,0,7.0
317309,3,37.0
206585,4,43.0
283936,0,1.0
110866,4,46.0
273143,1,14.0
335472,1,13.0
228820,0,6.0
26649,0,0.0
115420,2,20.0
157534,10,100.0
155496,0,0.0
221791,1,11.0
71698,9,92.0
353212,1,13.0
111257,3,31.0
82136,5,57.0
28670,2,25.0
72065,3,32.0
20901,2,24.0
76490,1,18.0
222458,2,26.0
59050,2,29.0
281251,3,33.0
103009,2,24.0
234531,2,25.0
303140,2,28.0
290371,0,7.0
313066,2,28.0
100633,7,74.0
23210,2,28.0
128046,0,5.0
145473,7,78.0
3441,4,47.0
22442,3,32.0
141164,0,1.0
329881,1,18.0
266704,0,0.0
9518,2,23.0
474672,0,0.0
154224,2,23.0
446919,2,27.0
138288,2,22.0
225703,3,35.0
413288,0,3.0
229453,0,3.0
48968,2,21.0
133684,3,36.0
406737,1,10.0
127924,3,30.0
375184,1,13.0
145831,5,50.0
157835,2,21.0
64631,5,57.0
333395,0,0.0
66800,2,28.0
99798,4,45.0
412506,0,9.0
301661,2,23.0
121081,0,0.0
276601,5,52.0
280969,1,14.0
168679,1,13.0
9064,4,47.0
280875,0,1.0
47506,0,8.0
256831,2,27.0
317196,9,92.0
367633,0,8.0
67686,2,25.0
104588,8,82.0
12897,6,67.0
75650,7,75.0
345057,6,68.0
238258,2,20.0
308917,1,16.0
84233,1,12.0
400025,6,64.0
259584,8,85.0
116772,2,25.0
513291,1,14.0
481786,1,12.0
372771,1,12.0
15541,0,8.0
205712,1,10.0
277021,2,28.0
409187,6,65.0
83571,4,41.0
428655,0,7.0
198875,0,3.0
329873,2,20.0
278812,0,8.0
76268,2,20.0
220922,1,10.0
301835,1,12.0
211702,0,3.0
27995,6,69.0
459827,1,10.0
402905,0,0.0
35618,4,47.0
159380,10,100.0
77729,4,40.0
35280,67,678.0
274607,4,49.0
506106,1,12.0
223396,5,52.0
34607,1,11.0
38905,0,0.0
244292,2,26.0
107997,2,21.0
112742,0,4.0
121760,0,1.0
130793,0,7.0
127341,0,7.0
458144,1,16.0
295517,1,16.0
474044,1,17.0
404871,0,0.0
365962,0,7.0
181425,0,3.0
483632,0,5.0
57206,4,42.0
420191,3,39.0
272437,1,17.0
35818,2,23.0
117758,3,37.0
301946,1,12.0
208746,0,3.0
332276,2,29.0
397345,8,85.0
241276,1,14.0
254941,5,54.0
280399,1,11.0
265338,2,22.0
148114,37,375.0
111306,28,283.0
34243,1,12.0
207445,2,26.0
436673,0,6.0
384194,3,30.0
36320,0,0.0
200060,1,17.0
192212,4,49.0
154149,9,94.0
84362,5,51.0
208407,1,15.0
183081,1,10.0
62088,3,33.0
189437,3,33.0
321420,0,8.0
406071,0,0.0
214981,5,51.0
340404,4,43.0
202178,2,29.0
88125,5,56.0
400885,2,24.0
153800,3,33.0
478746,3,35.0
368254,0,2.0
314774,4,46.0
115687,1,17.0
380561,2,26.0
88085,8,85.0
459273,0,7.0
128152,4,43.0
125897,2,26.0
30212,0,0.0
176415,0,0.0
431802,6,69.0
369773,5,51.0
10889,45,456.0
351041,4,46.0
170981,0,1.0
349570,1,16.0
16120,2,24.0
147274,3,33.0
407396,1,16.0
282419,0,1.0
155273,0,0.0
57009,0,2.0
358867,4,43.0
338753,10,102.0
192615,5,50.0
70785,2,20.0
365787,2,26.0
3900,1,15.0
308638,2,21.0
15646,11,117.0
95158,2,26.0
64306,0,9.0
331819,1,13.0
323262,0,9.0
149252,2,29.0
260787,0,6.0
141847,2,21.0
29141,3,35.0
174127,4,47.0
72940,0,3.0
212084,2,25.0
56973,1,10.0
444749,4,43.0
537485,0,3.0
352071,0,3.0
374383,4,42.0
382633,43,431.0
266439,2,25.0
