recipe_id,ingredient_id
62368,1388
62368,2683
62368,6654
62368,800
111875,342
111875,5261
111875,4717
111875,7501
42522,1910
42522,6654
42522,7060
42522,399
42522,1168
34930,4821
34930,2159
34930,4053
34930,3543
34930,298
34930,112
34930,4308
34930,7213
34930,5010
63793,2001
63793,5648
63793,1480
63793,5502
63793,1166
63793,5168
63793,6270
61973,7887
61973,4901
61973,800
61973,335
61973,6270
61973,1511
61973,1093
61973,5825
61973,869
61973,1819
61973,2499
61973,7449
45859,4406
45859,4384
45859,7132
45859,7271
45859,4399
45859,3344
58651,2683
58651,800
58651,840
58651,5298
58651,1388
59534,3484
59534,7235
59534,1057
59534,4863
59534,4717
59534,5010
59534,6270
59534,3184
59534,5319
59534,840
59534,1803
59534,1168
59534,1480
24137,6790
24137,6715
24137,2461
24137,7233
24137,5185
24137,3184
24137,5006
24137,3815
24137,6276
40237,2683
40237,6906
40237,1584
40237,335
40237,6270
40237,7557
40237,7620
40237,7449
40237,7655
18537,5591
18537,170
18537,800
18537,1563
104243,1168
104243,6104
104243,7295
104243,3597
104243,5731
104243,7033
104243,1168
104243,6129
104243,5813
104243,4308
104243,840
104243,3758
104243,4623
104243,3732
104243,1910
104243,3437
105069,7921
105069,5010
105069,840
105069,4287
105069,7655
105069,437
105069,6654
105069,2683
105069,6276
105069,2794
70099,6074
70099,1093
70099,2534
70099,6335
70099,405
70099,3184
70099,2809
70099,6696
70099,6413
70099,6084
70099,3723
70099,1330
70099,2777
333281,547
333281,7367
333281,2499
333281,3355
333281,7407
333281,7470
333281,741
333281,4096
333281,63
234069,2195
234069,5062
234069,800
37841,2646
37841,6335
37841,6083
37841,5276
37841,6413
37841,7774
37841,6270
37841,3269
37841,6696
144952,840
144952,5006
144952,7979
144952,6906
144952,2683
144952,437
144952,437
144952,6443
144952,2718
144952,7033
144952,5180
144952,6165
144952,3203
453467,7790
453467,800
453467,6270
453467,4574
453467,2499
453467,7449
453467,7655
453467,63
453467,7887
453467,335
453467,1388
31835,6787
31835,1825
31835,2499
31835,5010
31835,840
31835,1917
31835,6243
197013,7233
197013,6324
197013,5006
197013,7770
197013,685
197013,6906
197013,5168
197013,2324
197013,2320
197013,2212
197013,3217
197013,393
197013,6270
197013,5319
306168,2969
306168,1917
306168,1168
306168,3217
306168,3486
306168,6270
306168,4717
306168,6696
306168,2749
286009,840
286009,6906
286009,2499
286009,63
286009,7853
286009,5767
286009,77
24514,204
24514,2499
24514,7387
24514,4987
24514,7367
24514,2807
42508,1240
42508,1504
42508,7946
42508,1329
42508,6270
42508,590
42508,3806
42508,367
116679,2965
116679,1910
116679,2434
116679,6654
116679,7656
116679,1168
116679,6098
124286,2683
124286,6906
124286,335
124286,1589
124286,6270
124286,4623
124286,7655
124286,7449
124286,3865
124286,1789
124286,4717
190,4187
190,4206
190,5010
190,3203
190,821
190,7233
190,7655
190,1329
190,2007
190,692
190,5108
190,5168
190,6906
190,7406
190,1795
190,4479
190,2683
190,1831
475785,4650
475785,7390
475785,3294
475785,7367
475785,2499
475785,288
475785,7979
475785,5915
475785,6478
475785,2807
475785,4096
475785,7774
475785,5006
17265,5375
17265,2509
17265,5760
17265,2045
17265,3512
17265,3497
17265,4964
17265,3498
17265,6270
17265,3668
17265,4717
17265,2499
50662,422
50662,2683
50662,5168
50662,5010
50662,1917
50662,332
50662,6270
50662,5667
50662,1133
50662,2433
50662,5556
50662,7557
50662,4717
50662,6654
50662,840
50662,728
177187,840
177187,800
177187,7449
177187,632
177187,335
177187,954
177187,4958
177187,2683
177187,6906
177187,2499
177187,332
177187,1388
118843,840
118843,7790
118843,800
118843,2499
118843,7449
118843,2683
118843,4975
118843,6270
118843,332
118843,335
118843,1388
118843,0
118843,4958
208179,4717
208179,2683
208179,840
208179,3355
208179,7449
500166,3484
500166,7060
500166,7061
500166,4308
500166,7213
500166,5010
500166,6265
500166,1168
500166,1809
501028,6820
501028,5564
501028,7770
501028,519
501028,3578
501028,3184
501028,397
501028,1496
501028,7229
501028,437
501028,7258
501028,1248
501028,432
501028,6332
501028,1511
501028,4688
501028,2007
501028,3500
501028,590
501028,6270
501028,4320
501028,2051
136602,5476
136602,7132
136602,5061
136602,7271
136602,7650
136602,4284
136602,4401
136602,800
136602,6473
136602,2499
136602,63
136602,335
136602,6270
136602,5298
136602,1910
136602,840
136602,5695
69190,1917
69190,1914
69190,5648
69190,5010
69190,1124
69190,1093
69190,7655
69190,840
69190,4717
69190,693
69190,5656
503475,2499
503475,4717
503475,2683
503475,6906
503475,6270
503475,1909
503475,150
503475,840
503475,1511
503475,4287
522861,4717
522861,6270
522861,4495
522861,1170
522861,2780
522861,840
522861,5010
522861,3203
457136,5648
457136,6280
457136,4495
457136,3668
457136,4860
457136,590
457136,1170
457136,7367
457136,5010
457136,2627
455351,5648
455351,5314
455351,5010
455351,840
455351,1170
455351,4717
455351,6276
455351,170
333797,2394
333797,7655
333797,6270
333797,5561
333797,3248
428056,2394
428056,7655
428056,5010
428056,1563
428056,1093
428056,3598
428056,2378
428056,3512
428056,6270
428056,5319
428056,786
306245,2898
306245,7655
306245,4964
306245,840
523359,3484
523359,3533
523359,7655
523359,1833
523359,7937
523359,7229
523359,1329
523359,5168
523359,7799
523359,6270
523359,2318
523359,3355
523359,3217
523359,3486
495314,7228
495314,2045
495314,170
495314,5550
495314,4568
495314,4436
495314,155
495314,6270
495314,5106
495314,3353
495314,1118
149593,2683
149593,6906
149593,332
149593,335
149593,6270
149593,840
149593,6654
149593,2499
149593,7449
227924,5112
227924,7474
227924,3108
227924,840
100540,7714
100540,5721
100540,840
155959,339
155959,6696
155959,7946
155959,5006
155959,3203
155959,6183
155959,2816
155959,4464
29214,2847
29214,3203
29214,4574
29214,1257
29214,2350
29214,2378
29214,2451
29214,7135
29214,3800
29214,2426
29214,1833
29214,4717
29214,5180
29214,6745
29214,2320
29214,6274
92533,70
92533,7483
92533,840
92533,1511
92533,4964
92533,208
92533,1910
92533,6654
92533,7449
92533,2499
