recipe_id,ingredient_id
62368,1388
62368,2683
62368,6654
62368,800
111875,342
111875,5261
111875,4717
111875,7501
42522,1910
42522,6654
42522,7060
42522,399
42522,1168
34930,4821
34930,2159
34930,4053
34930,3543
34930,298
34930,112
34930,4308
34930,7213
34930,5010
