recipe_id,nutrition_id,value
184214,0,6.0
99065,7,74.0
325657,0,3.0
49737,0,1.0
15202,3,35.0
15211,2,29.0
15209,2,20.0
187601,5,57.0
37796,0,2.0
218687,0,7.0
127048,0,1.0
26420,0,0.0
142215,2,22.0
426696,0,3.0
157808,1,16.0
229979,0,9.0
128830,0,3.0
128840,1,14.0
436082,8,80.0
407659,0,5.0
87289,4,43.0
432965,1,11.0
266021,0,1.0
215290,2,22.0
147286,2,26.0
407471,2,24.0
367828,0,6.0
367823,0,9.0
349331,7,71.0
429248,1,16.0
483908,0,0.0
154007,9,98.0
187210,0,0.0
218967,0,9.0
140610,0,9.0
79736,0,0.0
230686,0,5.0
470837,4,40.0
483029,0,9.0
422277,3,34.0
392181,12,128.0
468143,1,18.0
344503,2,27.0
362654,0,0.0
157657,6,60.0
468652,1,10.0
251800,4,42.0
423369,0,0.0
374703,0,0.0
370567,1,17.0
100837,0,0.0
368257,24,249.0
365158,8,81.0
484526,0,0.0
118801,0,2.0
146093,12,126.0
269443,4,47.0
286484,0,1.0
303978,1,15.0
323492,1,10.0
283618,0,0.0
480558,1,13.0
416980,0,0.0
391705,0,0.0
176996,0,0.0
249911,0,0.0
255928,0,2.0
236346,4,42.0
316669,1,16.0
190411,4,43.0
316221,3,33.0
444002,0,5.0
290187,0,7.0
112386,0,3.0
11361,6,66.0
248676,3,31.0
359972,0,0.0
427872,0,2.0
357474,0,4.0
29935,2,26.0
459738,0,0.0
458929,0,0.0
458729,0,3.0
447710,4,47.0
374271,1,15.0
187843,3,39.0
78123,3,36.0
420931,1,17.0
111198,3,37.0
276330,2,24.0
103811,4,44.0
56719,5,52.0
164636,0,9.0
58321,0,0.0
100864,2,20.0
332651,5,59.0
146767,3,31.0
102895,0,0.0
33246,0,5.0
14881,3,34.0
493178,1,13.0
302498,1,14.0
13805,2,25.0
378067,0,9.0
164100,1,13.0
266081,2,22.0
206648,1,14.0
207897,3,32.0
320454,0,1.0
377326,3,34.0
216873,1,14.0
407947,2,21.0
389672,1,13.0
111072,2,27.0
165438,1,16.0
80411,3,39.0
149243,2,22.0
247646,1,17.0
256535,1,17.0
267159,1,10.0
401283,1,14.0
165274,0,0.0
211938,0,2.0
217180,0,3.0
47924,1,18.0
418500,0,0.0
137296,1,10.0
428566,0,2.0
533190,3,31.0
291956,0,1.0
385464,0,5.0
385460,0,3.0
172373,2,20.0
12983,1,11.0
240165,0,5.0
344373,11,112.0
348965,0,3.0
478546,0,0.0
168663,0,5.0
40228,7,78.0
433667,3,31.0
351229,0,9.0
169849,1,12.0
365138,0,2.0
459089,2,24.0
255985,8,84.0
244971,1,12.0
39169,1,10.0
248672,0,0.0
88740,1,16.0
121344,0,9.0
176593,1,14.0
132955,1,11.0
402246,1,12.0
83417,1,19.0
94547,0,5.0
262768,2,28.0
390932,0,2.0
287573,28,289.0
310869,2,21.0
163492,0,4.0
8606,2,21.0
181656,1,13.0
389560,1,17.0
85434,0,9.0
90499,2,22.0
272869,3,35.0
57203,0,9.0
429838,1,14.0
289559,0,4.0
349293,2,21.0
509443,3,38.0
423880,0,9.0
127184,2,28.0
131582,2,29.0
141738,0,6.0
470575,1,10.0
180817,0,5.0
133326,5,51.0
359203,4,40.0
185088,3,30.0
215039,3,30.0
133481,6,62.0
513963,4,45.0
300960,0,4.0
98213,1,10.0
531143,2,29.0
213395,3,30.0
286624,0,1.0
27060,3,30.0
82530,0,9.0
334201,0,0.0
358003,0,3.0
482111,0,1.0
286807,0,0.0
457730,0,4.0
127743,18,180.0
368029,3,39.0
135933,0,6.0
126072,16,163.0
20238,2,24.0
129377,2,20.0
402119,14,141.0
289509,0,0.0
417632,2,22.0
151775,3,38.0
83703,1,12.0
239306,2,20.0
89434,0,5.0
468112,0,2.0
458576,0,2.0
146813,0,1.0
181106,0,6.0
632,1,10.0
6652,6,62.0
292147,8,86.0
221429,0,4.0
139353,0,8.0
470360,0,5.0
418387,0,1.0
382300,1,14.0
223872,0,8.0
218671,1,18.0
430121,0,2.0
268681,5,51.0
151328,0,3.0
203134,1,14.0
436030,0,5.0
320924,1,11.0
220503,1,12.0
336323,0,6.0
325137,21,213.0
486979,0,5.0
22774,3,32.0
79425,1,16.0
213681,1,15.0
121712,3,30.0
155344,9,92.0
175339,1,11.0
72600,10,103.0
50614,11,113.0
133784,1,12.0
235003,0,0.0
140723,7,73.0
326839,5,50.0
467326,0,2.0
43669,2,23.0
73566,6,69.0
449768,3,31.0
404661,2,20.0
381713,1,15.0
257696,3,33.0
187606,0,2.0
91515,2,25.0
289891,3,33.0
412073,0,2.0
123746,3,31.0
206020,6,65.0
345595,4,47.0
129227,0,5.0
472955,0,0.0
17490,0,5.0
130002,3,34.0
53353,29,296.0
105756,0,3.0
307362,7,74.0
51803,0,4.0
438263,2,29.0
525649,0,2.0
115160,2,25.0
168222,0,4.0
140172,6,65.0
305112,1,11.0
53481,3,32.0
76887,5,55.0
392598,1,14.0
113197,0,8.0
398071,3,38.0
66527,2,23.0
184890,1,17.0
79046,1,12.0
356163,2,20.0
41673,0,0.0
506885,4,44.0
277539,0,1.0
169487,0,2.0
317587,0,5.0
20624,0,9.0
360232,0,2.0
246548,1,14.0
67446,5,51.0
153028,8,81.0
172651,2,25.0
348952,1,16.0
5276,0,2.0
140173,1,19.0
31184,7,71.0
164178,2,23.0
289025,0,2.0
287502,4,47.0
75079,3,35.0
147100,2,24.0
233317,0,7.0
109793,0,7.0
291409,0,1.0
27275,5,59.0
282812,2,21.0
311608,0,0.0
382234,5,52.0
237391,2,24.0
266997,1,13.0
21916,1,15.0
229451,0,3.0
204040,0,3.0
82287,7,72.0
302815,2,24.0
311842,1,17.0
531148,2,28.0
364157,1,10.0
411979,1,17.0
102832,0,0.0
246180,3,37.0
224908,0,0.0
364761,4,47.0
489337,1,14.0
262448,0,0.0
294427,13,130.0
328436,2,22.0
357228,1,13.0
50246,35,353.0
