recipe_id,nutrition_id,value
11878,12,24.0
385823,0,0.0
22711,24,49.0
98821,18,37.0
152534,68,137.0
423516,1,3.0
418756,28,57.0
481195,1,3.0
53312,6,12.0
51922,9,19.0
11363,8,17.0
63131,3,6.0
108819,1,3.0
344420,11,23.0
292317,8,17.0
79313,40,81.0
282644,29,58.0
19953,9,19.0
97808,71,143.0
16451,0,1.0
84610,5,11.0
116449,2,4.0
24760,1,3.0
261888,0,0.0
133328,14,28.0
196614,39,78.0
238453,10,21.0
23078,81,163.0
67142,160,321.0
484624,31,62.0
97968,6,12.0
87640,11,23.0
413910,1,2.0
154187,2,4.0
327979,0,0.0
196319,29,58.0
184785,18,36.0
15255,11,22.0
344648,130,260.0
438092,0,0.0
265262,2,5.0
247277,7,15.0
190891,5,10.0
449891,7,15.0
163005,18,36.0
473002,25,50.0
32088,1,2.0
286681,1,2.0
361328,2,5.0
376660,19,39.0
285666,0,1.0
159527,26,52.0
220237,1,2.0
375362,9,19.0
75408,0,0.0
196548,43,86.0
399709,6,12.0
217296,6,13.0
55809,4,8.0
198660,23,46.0
121107,1,2.0
98478,31,62.0
420409,9,19.0
393667,11,23.0
106902,0,0.0
435816,53,107.0
134086,4,9.0
246617,5,10.0
221942,7,14.0
21816,8,16.0
198073,7,14.0
169105,10,20.0
258868,0,0.0
15063,4,8.0
202949,10,20.0
454944,7,14.0
497150,11,22.0
202840,26,52.0
392350,0,0.0
184214,4,8.0
99065,69,139.0
325657,1,2.0
49737,0,1.0
15202,22,44.0
15211,30,60.0
15209,18,37.0
187601,10,21.0
37796,0,1.0
218687,6,13.0
127048,0,0.0
26420,0,0.0
142215,19,38.0
426696,1,2.0
157808,3,6.0
229979,8,17.0
128830,0,1.0
128840,10,20.0
436082,46,92.0
407659,1,2.0
87289,31,63.0
432965,3,7.0
266021,0,1.0
215290,16,32.0
147286,20,41.0
407471,10,20.0
367828,5,11.0
367823,4,9.0
349331,50,101.0
429248,6,13.0
483908,0,0.0
154007,72,145.0
187210,0,0.0
218967,9,18.0
140610,2,5.0
79736,0,0.0
230686,8,16.0
470837,18,36.0
483029,7,14.0
422277,25,50.0
392181,118,237.0
468143,14,29.0
344503,26,53.0
362654,0,0.0
157657,52,105.0
468652,10,20.0
251800,28,57.0
423369,0,0.0
374703,0,0.0
370567,15,31.0
100837,0,0.0
368257,56,112.0
365158,78,157.0
484526,0,0.0
118801,2,5.0
146093,126,253.0
269443,48,97.0
286484,1,3.0
303978,7,15.0
323492,8,16.0
283618,0,0.0
480558,4,9.0
416980,0,0.0
391705,0,0.0
176996,0,0.0
249911,0,0.0
255928,1,2.0
236346,43,87.0
316669,6,13.0
190411,25,51.0
316221,17,35.0
444002,5,10.0
290187,3,7.0
112386,1,3.0
11361,36,73.0
248676,23,47.0
359972,0,0.0
427872,1,2.0
357474,4,9.0
29935,5,10.0
459738,0,0.0
458929,0,0.0
458729,0,1.0
447710,26,52.0
374271,14,28.0
187843,31,63.0
78123,22,45.0
420931,10,21.0
111198,31,63.0
276330,17,34.0
103811,28,56.0
56719,31,63.0
164636,4,8.0
58321,0,0.0
100864,19,38.0
332651,27,55.0
146767,9,18.0
102895,0,0.0
33246,1,2.0
14881,8,16.0
493178,5,11.0
302498,11,22.0
13805,5,10.0
378067,4,8.0
164100,9,19.0
266081,7,14.0
206648,14,28.0
207897,16,33.0
320454,0,0.0
377326,11,22.0
216873,8,16.0
407947,11,23.0
389672,13,26.0
111072,26,53.0
165438,15,30.0
80411,39,78.0
149243,10,20.0
247646,13,26.0
256535,10,20.0
267159,8,17.0
401283,8,16.0
165274,0,1.0
211938,0,1.0
217180,1,3.0
47924,6,12.0
418500,0,0.0
137296,10,21.0
428566,2,4.0
533190,27,55.0
291956,0,1.0
385464,5,10.0
385460,1,3.0
172373,5,11.0
12983,11,22.0
240165,2,4.0
344373,102,204.0
348965,0,1.0
478546,0,1.0
168663,5,10.0
40228,47,94.0
433667,8,16.0
351229,8,17.0
169849,12,25.0
365138,0,1.0
459089,10,20.0
255985,67,134.0
244971,8,16.0
39169,3,6.0
248672,0,0.0
88740,12,24.0
121344,9,18.0
176593,9,19.0
132955,10,21.0
402246,12,25.0
83417,19,38.0
94547,4,9.0
262768,29,58.0
390932,0,1.0
287573,262,525.0
310869,17,34.0
163492,1,2.0
8606,4,9.0
181656,3,6.0
389560,15,30.0
85434,7,14.0
90499,17,35.0
272869,34,69.0
57203,2,5.0
429838,10,21.0
289559,0,1.0
349293,11,23.0
509443,32,64.0
423880,9,19.0
127184,21,43.0
131582,23,46.0
141738,1,2.0
470575,4,8.0
180817,1,3.0
133326,44,89.0
359203,28,56.0
185088,29,59.0
215039,25,50.0
133481,42,84.0
513963,41,82.0
300960,1,2.0
98213,3,7.0
531143,7,14.0
213395,9,19.0
286624,0,1.0
27060,31,62.0
82530,8,16.0
334201,0,0.0
358003,0,1.0
482111,1,3.0
286807,0,0.0
457730,2,4.0
127743,69,139.0
368029,28,56.0
135933,5,11.0
126072,68,136.0
20238,23,46.0
129377,11,23.0
402119,66,132.0
289509,0,0.0
417632,8,16.0
151775,13,26.0
83703,10,21.0
239306,5,11.0
89434,1,2.0
468112,0,0.0
458576,0,1.0
146813,0,0.0
181106,1,2.0
632,2,5.0
6652,35,70.0
292147,33,66.0
221429,1,3.0
139353,3,6.0
470360,1,2.0
418387,0,0.0
382300,4,9.0
223872,1,3.0
218671,3,6.0
430121,2,4.0
268681,44,88.0
151328,1,2.0
203134,7,15.0
436030,1,2.0
320924,2,5.0
220503,11,23.0
336323,2,5.0
325137,49,98.0
486979,1,2.0
22774,22,45.0
79425,11,22.0
213681,2,4.0
121712,19,38.0
155344,22,45.0
175339,3,7.0
72600,51,102.0
50614,43,86.0
133784,3,7.0
235003,0,0.0
140723,27,55.0
326839,47,94.0
467326,0,1.0
43669,21,43.0
73566,18,36.0
449768,6,13.0
404661,5,10.0
381713,10,20.0
257696,7,15.0
187606,1,2.0
91515,13,26.0
289891,32,64.0
412073,1,2.0
123746,19,38.0
206020,48,96.0
345595,11,23.0
129227,0,1.0
472955,0,0.0
17490,2,5.0
130002,15,31.0
53353,213,426.0
105756,1,2.0
307362,49,98.0
51803,1,2.0
438263,15,31.0
525649,0,1.0
115160,16,32.0
168222,1,2.0
140172,37,74.0
305112,6,13.0
53481,26,53.0
76887,43,86.0
392598,5,10.0
113197,2,5.0
398071,17,34.0
66527,12,24.0
184890,6,13.0
79046,7,15.0
356163,13,26.0
41673,0,0.0
506885,13,27.0
277539,0,0.0
169487,2,5.0
317587,0,1.0
20624,4,8.0
360232,0,1.0
246548,4,8.0
67446,48,96.0
153028,59,119.0
172651,14,29.0
348952,6,13.0
5276,0,1.0
140173,15,31.0
31184,37,74.0
164178,14,29.0
289025,1,2.0
287502,47,95.0
75079,31,63.0
147100,22,44.0
233317,1,3.0
109793,7,14.0
291409,0,1.0
27275,43,87.0
282812,16,32.0
311608,0,0.0
382234,34,68.0
237391,23,46.0
266997,8,17.0
21916,12,25.0
229451,1,2.0
204040,1,2.0
82287,42,85.0
302815,24,48.0
311842,8,16.0
531148,13,27.0
364157,4,8.0
411979,9,19.0
102832,0,0.0
246180,20,41.0
224908,0,0.0
364761,20,41.0
489337,5,11.0
262448,0,0.0
294427,45,90.0
328436,14,29.0
357228,12,25.0
50246,145,290.0
